X,Y,X_scaled,Y_scaled,Bearing
190,190,174.8,281.52000000000004,58.163232489699496
189,189,173.88,281.52000000000004,58.29857033049428
189,189,173.88,281.52000000000004,58.29857033049428
189,189,173.88,281.52000000000004,58.29857033049428
189,189,173.88,280.6,58.214658585635355
195,195,179.4,278.76,57.23611150941634
207,207,190.44,274.16,55.21496297694104
212,212,195.04000000000002,272.32,54.38914756133125
218,218,200.56,268.64,53.255888715216734
228,228,209.76000000000002,264.04,51.53548976931244
235,235,216.20000000000002,261.28000000000003,50.39344088792195
243,243,223.56,257.6,49.046687733435654
244,244,224.48000000000002,256.68,48.82861690999665
254,254,233.68,252.08,47.16925758972851
259,259,238.28,247.48000000000002,46.08501761949741
266,266,244.72,243.8,44.89209847122721
268,268,246.56,242.88000000000002,44.56921278299137
272,272,250.24,240.12,43.81770334389924
274,274,252.08,237.36,43.2773379283772
275,275,253.0,238.28,43.28378598051362
275,275,253.0,238.28,43.28378598051362
274,274,252.08,237.36,43.2773379283772
275,275,253.0,237.36,43.17317417548056
280,280,257.6,234.60000000000002,42.324573343970854
290,290,266.8,227.24,40.4218380636571
297,297,273.24,223.56,39.28940686250036
302,302,277.84000000000003,218.96,38.2409188730295
313,313,287.96000000000004,209.76000000000002,36.070886404657685
320,320,294.40000000000003,203.32000000000002,34.62992824527912
328,328,301.76,196.88,33.12199767524138
330,330,303.6,193.20000000000002,32.47119229084849
337,337,310.04,187.68,31.188249077497716
343,343,315.56,183.08,30.12123227133311
346,346,318.32,179.4,29.4049040844831
349,349,321.08000000000004,173.88,28.437639620453968
353,353,324.76,172.04000000000002,27.912184039333685
356,356,327.52000000000004,168.36,27.205200846601524
356,356,327.52000000000004,169.28,27.332359492167686
356,356,327.52000000000004,167.44,27.077751402926545
355,355,326.6,169.28,27.39815256486445
357,357,328.44,169.28,27.266857473891314
362,362,333.04,160.08,25.671870848890016
369,369,339.48,153.64000000000001,24.350296049758764
377,377,346.84000000000003,145.36,22.73846725787328
380,380,349.6,141.68,22.060899467208262
391,391,359.72,128.8,19.700224905953544
396,396,364.32,119.60000000000001,18.174120065469083
402,402,369.84000000000003,108.56,16.35866976616366
404,404,371.68,105.80000000000001,15.889186848144469
405,405,372.6,103.04,15.458421596795052
410,410,377.2,95.68,14.233361197724713
414,414,380.88,91.08,13.448615051686517
415,415,381.8,88.32000000000001,13.024862669546762
415,415,381.8,88.32000000000001,13.024862669546762
414,414,380.88,89.24000000000001,13.186510982006478
415,415,381.8,89.24000000000001,13.1558426189651
416,416,382.72,87.4,12.863781759590141
425,425,391.0,70.84,10.269251663127992
429,429,394.68,63.480000000000004,9.137151014138713
436,436,401.12,48.760000000000005,6.930848960556581
439,439,403.88,42.32,5.981829021544726
444,444,408.48,29.44,4.122297811783642
446,446,410.32,24.84,3.464350584436674
451,451,414.92,12.88,1.7780119971379245
451,451,414.92,11.96,1.6510841382843218
452,452,415.84000000000003,10.120000000000001,1.394091140036627
452,452,415.84000000000003,10.120000000000001,1.394091140036627
452,452,415.84000000000003,9.200000000000001,1.2673989852332606
452,452,415.84000000000003,9.200000000000001,1.2673989852332606
451,451,414.92,10.120000000000001,1.3971810272963765
455,455,418.6,1.84,0.25184795827246637
457,457,420.44,-7.36,358.99711285798736
462,462,425.04,-20.240000000000002,357.2736890060937
464,464,426.88,-34.04,355.44080268516984
465,465,427.8,-40.480000000000004,354.59455832062196
468,468,430.56,-49.68,353.418055344822
469,469,431.48,-56.120000000000005,352.5894838344697
470,470,432.40000000000003,-65.32000000000001,351.4096320194643
471,471,433.32,-68.08,351.07110584380007
472,472,434.24,-73.60000000000001,350.38027220030114
473,473,435.16,-73.60000000000001,350.40023101773085
472,472,434.24,-73.60000000000001,350.38027220030114
471,471,433.32,-72.68,350.4785083333049
472,472,434.24,-74.52000000000001,350.26231399612533
472,472,434.24,-74.52000000000001,350.26231399612533
472,472,434.24,-76.36,350.0266483700424
474,474,436.08000000000004,-92.92,347.9712994200365
474,474,436.08000000000004,-102.12,346.820131910619
475,475,437.0,-115.92,345.14368538667907
475,475,437.0,-125.12,344.0227465657946
476,476,437.92,-128.8,343.6104596659652
475,475,437.0,-135.24,342.8040796929515
474,474,436.08000000000004,-139.84,342.2202475408066
474,474,436.08000000000004,-149.04000000000002,341.13100054493856
473,473,435.16,-153.64000000000001,340.55362924577275
473,473,435.16,-154.56,340.4459942721673
473,473,435.16,-154.56,340.4459942721673
474,474,436.08000000000004,-153.64000000000001,340.5915853559829
473,473,435.16,-154.56,340.4459942721673
473,473,435.16,-155.48000000000002,340.33850274264705
475,475,437.0,-154.56,340.52211703496647
473,473,435.16,-163.76000000000002,339.37760953504244
469,469,431.48,-188.6,336.3898511911561
467,467,429.64000000000004,-199.64000000000001,335.0772102515941
465,465,427.8,-209.76000000000002,333.8802438430072
464,464,426.88,-212.52,333.5338197852028
463,463,425.96000000000004,-214.36,333.28664256351016
462,462,425.04,-220.8,332.54900222906775
461,461,424.12,-224.48000000000002,332.1084397015674
459,459,422.28000000000003,-230.0,331.4245354614669
458,458,421.36,-235.52,330.79690661597016
453,453,416.76,-247.48000000000002,329.2973552387779
453,453,416.76,-247.48000000000002,329.2973552387779
454,454,417.68,-247.48000000000002,329.35279151519944
453,453,416.76,-247.48000000000002,329.2973552387779
453,453,416.76,-249.32000000000002,329.11070187891943
453,453,416.76,-248.4,329.203937953514
453,453,416.76,-248.4,329.203937953514
451,451,414.92,-254.84,328.4421413180817
447,447,411.24,-264.96000000000004,327.20650685355855
440,440,404.8,-282.44,325.0954675629061
434,434,399.28000000000003,-291.64,323.85505678091
433,433,398.36,-296.24,323.3637013469311
425,425,391.0,-310.04,321.58765254313613
422,422,388.24,-318.32,320.6514948814977
413,413,379.96000000000004,-328.44,319.15964229371264
410,410,377.2,-333.04,318.5578518661181
405,405,372.6,-341.32,317.50877754252133
406,406,373.52000000000004,-342.24,317.5023364513526
405,405,372.6,-341.32,317.50877754252133
404,404,371.68,-341.32,317.4382183813501
405,405,372.6,-341.32,317.50877754252133
399,399,367.08000000000004,-351.44,316.24695834014835
390,390,358.8,-362.48,314.70767713077146
380,380,349.6,-373.52000000000004,313.105410587832
376,376,345.92,-378.12,312.4535809723217
365,365,335.8,-390.08000000000004,310.7234839856747
347,347,319.24,-406.64000000000004,308.1343197302135
341,341,313.72,-413.08000000000004,307.2154160724063
335,335,308.2,-415.84000000000003,306.5440097729778
333,333,306.36,-418.6,306.19920791083297
326,326,299.92,-424.12,305.26635947230153
320,320,294.40000000000003,-427.8,304.53466157139934
310,310,285.2,-437.0,303.12973546841204
298,298,274.16,-444.36,301.67364071336704
292,292,268.64,-448.04,300.94645185742206
284,284,261.28000000000003,-453.56,299.94473496040064
281,281,258.52000000000004,-455.40000000000003,299.58257074100555
273,273,251.16000000000003,-460.0,298.63454026675237
267,267,245.64000000000001,-461.84000000000003,298.0072838215791
253,253,232.76000000000002,-471.04,296.2958482425542
244,244,224.48000000000002,-473.8,295.3509581620769
244,244,224.48000000000002,-474.72,295.3079787612635
245,245,225.4,-475.64000000000004,295.35570300862196
243,243,223.56,-473.8,295.26003133334984
244,244,224.48000000000002,-474.72,295.3079787612635
245,245,225.4,-473.8,295.44174846300257
244,244,224.48000000000002,-475.64000000000004,295.2651352894652
238,238,218.96,-477.48,294.6349676876012
227,227,208.84,-483.0,293.38273609475215
216,216,198.72,-486.68,292.21105708821347
209,209,192.28,-489.44,291.44773632710536
197,197,181.24,-494.04,290.14570799885576
190,190,174.8,-496.8,289.38451567935783
182,182,167.44,-497.72,288.5936624876405
177,177,162.84,-500.48,288.0232117791902
168,168,154.56,-502.32000000000005,287.10272896905235
157,157,144.44,-505.08000000000004,285.9591788642156
151,151,138.92000000000002,-507.84000000000003,285.2990235063517
144,144,132.48000000000002,-507.84000000000003,284.6208739886317
138,138,126.96000000000001,-508.76000000000005,284.0118622866266
127,127,116.84,-511.52000000000004,282.8666069836548
124,124,114.08,-510.6,282.594375995821
123,123,113.16000000000001,-511.52000000000004,282.47424031658954
124,124,114.08,-510.6,282.594375995821
123,123,113.16000000000001,-510.6,282.4960110444375
124,124,114.08,-509.68,282.616382389923
121,121,111.32000000000001,-512.44,282.25623231777183
103,103,94.76,-513.36,280.4583814498987
96,96,88.32000000000001,-514.28,279.7446469525192
81,81,74.52000000000001,-514.28,278.24486590526107
71,71,65.32000000000001,-515.2,277.22573394151436
59,59,54.28,-515.2,276.01433183399087
43,43,39.56,-515.2,274.3908812693535
36,36,33.120000000000005,-515.2,273.67823872199335
22,22,20.240000000000002,-514.28,272.2537691521226
18,18,16.560000000000002,-513.36,271.84761026599455
16,16,14.72,-514.28,271.6395031321873
16,16,14.72,-513.36,271.64243970193735
18,18,16.560000000000002,-513.36,271.84761026599455
17,17,15.64,-513.36,271.74503057976017
18,18,16.560000000000002,-512.44,271.8509250348375
16,16,14.72,-513.36,271.64243970193735
12,12,11.040000000000001,-511.52000000000004,271.23640760285616
-3,-3,-2.7600000000000002,-509.68,269.68973707864933
-11,-11,-10.120000000000001,-508.76000000000005,268.86045122993033
-22,-22,-20.240000000000002,-506.92,267.71354272821117
-26,-26,-23.92,-506.92,267.29839184991664
-38,-38,-34.96,-502.32000000000005,266.01880134357833
-47,-47,-43.24,-500.48,265.0620751068388
-53,-53,-48.760000000000005,-498.64000000000004,264.4150323425628
-62,-62,-57.04,-498.64000000000004,263.4742355280489
-66,-66,-60.720000000000006,-494.96000000000004,263.0060950458454
-77,-77,-70.84,-491.28000000000003,261.7948049240784
-83,-83,-76.36,-489.44,261.1324828366369
-90,-90,-82.8,-486.68,260.34458612879655
-90,-90,-82.8,-486.68,260.34458612879655
-90,-90,-82.8,-487.6,260.36246188706906
-89,-89,-81.88000000000001,-487.6,260.4675698067581
-89,-89,-81.88000000000001,-487.6,260.4675698067581
-101,-101,-92.92,-483.0,259.11042520394824
-110,-110,-101.2,-480.24,258.1002788634805
-123,-123,-113.16000000000001,-471.96000000000004,256.51693997259474
-130,-130,-119.60000000000001,-468.28000000000003,255.67278323732089
-144,-144,-132.48000000000002,-462.76000000000005,254.0245196809897
-154,-154,-141.68,-456.32,252.75127417376694
-159,-159,-146.28,-454.48,252.15858768513849
-171,-171,-157.32,-445.28000000000003,250.5413907896628
-176,-176,-161.92000000000002,-441.6,249.86369657175186
-186,-186,-171.12,-435.16,248.5335273166256
-192,-192,-176.64000000000001,-431.48,247.73670709698112
-201,-201,-184.92000000000002,-423.20000000000005,246.3967638345478
-204,-204,-187.68,-420.44,245.944517348486
-205,-205,-188.6,-421.36,245.88679402508467
-205,-205,-188.6,-421.36,245.88679402508467
-204,-204,-187.68,-422.28000000000003,246.03751102542182
-205,-205,-188.6,-420.44,245.84006030662013
-208,-208,-191.36,-418.6,245.43282867939868
-224,-224,-206.08,-403.88,242.96702636258013
-233,-233,-214.36,-397.44,241.65971355204118
-243,-243,-223.56,-384.56,239.82886243031157
-253,-253,-232.76000000000002,-376.28000000000003,238.25981467098688
-256,-256,-235.52,-372.6,237.70306998768774
-261,-261,-240.12,-365.24,236.6778512784161
-265,-265,-243.8,-359.72,235.87256860649947
-271,-271,-249.32000000000002,-352.36,234.71785174061085
-273,-273,-251.16000000000003,-350.52000000000004,234.37706069430436
-277,-277,-254.84,-345.0,233.54795348389274
-279,-279,-256.68,-345.92,233.42379877971368
-278,-278,-255.76000000000002,-345.0,233.44922721763004
-277,-277,-254.84,-345.0,233.54795348389274
-277,-277,-254.84,-344.08000000000004,233.47480851454924
-278,-278,-255.76000000000002,-343.16,233.30253109267184
-278,-278,-255.76000000000002,-345.92,233.5221973761982
-285,-285,-262.2,-333.96000000000004,231.86369191462705
-290,-290,-266.8,-327.52000000000004,230.83350758473514
-297,-297,-273.24,-314.64,229.02826366648515
-303,-303,-278.76,-299.92,227.09414319177534
-310,-310,-285.2,-291.64,225.63963922577437
-320,-320,-294.40000000000003,-272.32,222.76882539196873
-323,-323,-297.16,-264.96000000000004,221.72150054862163
-328,-328,-301.76,-253.0,219.97696088771625
-330,-330,-303.6,-246.56,219.08078362869446
-333,-333,-306.36,-238.28,217.87498365109818
-335,-335,-308.2,-234.60000000000002,217.278174199869
-335,-335,-308.2,-234.60000000000002,217.278174199869
-334,-334,-307.28000000000003,-234.60000000000002,217.36075856896093
-335,-335,-308.2,-234.60000000000002,217.278174199869
-334,-334,-307.28000000000003,-235.52,217.4689761694565
-334,-334,-307.28000000000003,-230.92000000000002,216.92475237251438
-341,-341,-313.72,-212.52,214.11447294534125
-342,-342,-314.64,-209.76000000000002,213.69006752597977
-343,-343,-315.56,-206.08,213.146995832256
-347,-347,-319.24,-188.6,210.57366363534626
-349,-349,-321.08000000000004,-178.48000000000002,209.0685412867159
-353,-353,-324.76,-160.08,206.2395104784187
-353,-353,-324.76,-153.64000000000001,205.3182608262441
-354,-354,-325.68,-138.0,202.96377305985453
-355,-355,-326.6,-128.8,201.52260010790707
-355,-355,-326.6,-114.08,199.25409254700457
-354,-354,-325.68,-102.12,197.40930274695685
-355,-355,-326.6,-97.52000000000001,196.62518044443823
-354,-354,-325.68,-95.68,196.37201332953006
-356,-356,-327.52000000000004,-93.84,195.9879001805984
-356,-356,-327.52000000000004,-95.68,196.2849224718834
-355,-355,-326.6,-94.76,196.17960253946467
-356,-356,-327.52000000000004,-94.76,196.1365226996399
-355,-355,-326.6,-92.92,195.881425946655
-355,-355,-326.6,-78.2,193.46520809481171
-352,-352,-323.84000000000003,-62.56,190.9338167857558
-352,-352,-323.84000000000003,-57.04,189.98940742623668
-349,-349,-321.08000000000004,-42.32,187.5085975845643
-350,-350,-322.0,-34.96,186.19641342910433
-344,-344,-316.48,-17.48,183.16138034445518
-344,-344,-316.48,-11.040000000000001,181.9978798564767
-340,-340,-312.8,0.0,180.0
-338,-338,-310.96000000000004,7.36,178.64414002389333
-338,-338,-310.96000000000004,13.8,177.45895518576637
-336,-336,-309.12,20.240000000000002,176.2538379503964
-333,-333,-306.36,19.32,176.39153114743365
-335,-335,-308.2,20.240000000000002,176.2426873618346
-335,-335,-308.2,20.240000000000002,176.2426873618346
-335,-335,-308.2,19.32,176.41301783112542
-334,-334,-307.28000000000003,22.080000000000002,175.8900020387252
-332,-332,-305.44,25.76,175.17923392190735
-328,-328,-301.76,41.4,172.18806828973183
-324,-324,-298.08000000000004,47.84,170.88213724620422
-317,-317,-291.64,65.32000000000001,167.37553999321202
-315,-315,-289.8,72.68,165.9209665627973
-306,-306,-281.52000000000004,86.48,162.9235897151384
-301,-301,-276.92,92.92,161.45091630909712
-297,-297,-273.24,102.12,159.5074052301297
-295,-295,-271.40000000000003,104.88000000000001,158.87144013939292
-292,-292,-268.64,106.72,158.33404127670977
-290,-290,-266.8,112.24000000000001,157.18401334527
-289,-289,-265.88,112.24000000000001,157.1131875449154
-290,-290,-266.8,111.32000000000001,157.35208326496567
-289,-289,-265.88,112.24000000000001,157.1131875449154
-290,-290,-266.8,113.16000000000001,157.016357213095
-290,-290,-266.8,112.24000000000001,157.18401334527
-289,-289,-265.88,112.24000000000001,157.1131875449154
-285,-285,-262.2,115.92,156.1495260919231
-284,-284,-261.28000000000003,120.52000000000001,155.23765437948444
-281,-281,-258.52000000000004,125.12,154.17367868162432
-278,-278,-255.76000000000002,128.8,153.27030623151455
-269,-269,-247.48000000000002,138.92000000000002,150.6928342769374
-266,-266,-244.72,143.52,149.60981942972714
-256,-256,-235.52,152.72,147.0391121160223
-247,-247,-227.24,161.92000000000002,144.52820463914227
-244,-244,-224.48000000000002,165.6,143.58362148011395
-242,-242,-222.64000000000001,169.28,142.75316187455886
-238,-238,-218.96,173.88,141.54629078329404
-228,-228,-209.76000000000002,182.16,139.02826366648515
-225,-225,-207.0,184.92000000000002,138.2245226065199
-225,-225,-207.0,184.92000000000002,138.2245226065199
-224,-224,-206.08,184.92000000000002,138.09769104220518
-225,-225,-207.0,184.92000000000002,138.2245226065199
-224,-224,-206.08,185.84,137.95631065750365
-219,-219,-201.48000000000002,188.6,136.89115470168537
-211,-211,-194.12,196.88,134.59556592059207
-208,-208,-191.36,198.72,133.91907581333933
-201,-201,-184.92000000000002,204.24,132.15786211634435
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,205.16,131.88769139079452
-199,-199,-183.08,204.24,131.87293535089054
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,204.24,131.87293535089054
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,205.16,131.88769139079452
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,205.16,131.88769139079452
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,205.16,131.88769139079452
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,203.32000000000002,132.14438256908375
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-201,-201,-184.92000000000002,205.16,132.02976939280347
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-201,-201,-184.92000000000002,204.24,132.15786211634435
-199,-199,-183.08,204.24,131.87293535089054
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,203.32000000000002,132.14438256908375
-198,-198,-182.16,204.24,131.72951207681643
-201,-201,-184.92000000000002,204.24,132.15786211634435
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,206.08,131.76029970389789
-200,-200,-184.0,205.16,131.88769139079452
-199,-199,-183.08,206.08,131.61765913201202
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,204.24,131.87293535089054
-199,-199,-183.08,204.24,131.87293535089054
-200,-200,-184.0,205.16,131.88769139079452
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-200,-200,-184.0,204.24,132.01571785640664
-199,-199,-183.08,205.16,131.74497861160424
-199,-199,-183.08,205.16,131.74497861160424
